"id","species","catch"
77649166,1,2500
77649166,5,420
77649166,2,2750
77649166,23,98
76220926,9,250
76220927,1,625
76220927,3,2500
76220928,1,1250
76220928,2,6
76220928,3,4500
76220929,1,1250
76220929,2,2125
76220930,1,9
76220930,2,125
76220930,9,400
76220930,3,49
76220930,23,143
76220930,6,44
76220931,3,375
76220932,1,875
76220932,2,500
76220932,9,98
76220932,3,1000
76220932,23,750
76220932,6,88
76220933,1,1000
76220933,2,375
76220933,9,44
76220933,3,6500
76220933,13,44
76220934,1,250
76220934,2,375
76220934,3,10750
76220935,1,375
76220935,3,7250
76220936,1,875
76220936,2,1375
76220936,9,145
76220936,13,95
76220936,23,338
76220937,1,9
76220937,2,125
76220937,9,875
76220938,1,125
76220938,3,125
76220938,23,1125
76220939,1,500
76220939,3,1125
76220940,1,4500
76220940,3,475
76220941,1,4750
76220941,2,125
76220941,3,2375
76220942,1,2625
76220942,2,400
76220942,9,45
76220942,3,2375
76220942,13,95
76220943,1,625
76220944,1,625
76220945,1,500
76220945,2,69
76220945,3,1000
-236278,5,5000
-236277,5,4000
-236276,1,1250
-236276,2,125
-236275,1,5250
-236274,1,6375
-236273,1,4875
-236273,2,375
-236272,1,5625
-236272,2,1125
-236271,1,6000
-236271,2,375
-236271,3,125
-236270,1,6750
-236270,2,250
-236270,3,125
-236269,1,4875
-236269,2,250
-236269,3,125
-236268,1,4500
-236267,1,3875
-236267,2,375
-236267,3,375
-236267,5,200
-236266,1,125
-236266,2,500
-236266,23,250
-236265,1,125
-236265,23,125
-236264,1,63
-236264,2,375
-236264,23,125
-236263,1,250
-236263,2,63
-236263,23,100
-236262,1,63
-236262,2,63
-236262,14,250
-236262,23,100
-233057,1,375
-233057,3,1125
-233057,61,4420
-233056,3,375
-233055,3,2250
-233055,5,780
-233054,3,1500
-233054,5,2860
-233053,3,4500
-233053,5,1820
-233052,3,375
-233052,5,1040
-233051,3,375
-233051,5,260
-233050,3,1125
79322476,1,125
79322476,2,313
79322476,23,625
79322476,9,125
79322477,1,1125
79322477,2,63
79322477,23,188
79322477,9,63
79322477,55,63
79322478,1,688
79322478,2,250
79322478,23,688
79322478,9,63
79322478,55,125
79322479,1,375
-244496,5,100
-244496,19,125
-244495,5,250
-244495,6,63
-244495,19,63
-244494,1,285
-244494,7,153
-244494,19,653
-244494,22,3430
-244494,61,647
-244493,5,355
-244493,7,29
-244493,19,800
-244493,22,3250
-244492,5,130
-244492,7,153
-244492,22,993
-244491,7,375
-244491,19,3875
-244491,61,200
-244490,1,1
-244490,7,1875
-244490,19,6125
-244490,61,700
-244489,1,0
-244489,5,226
-244489,7,1475
-244489,19,4274
-244488,5,647
-244488,7,1883
-244488,19,4161
-244487,5,1003
-244487,7,1679
-244487,19,6066
-244486,1,0
-244485,7,338
-244485,19,2625
-244485,61,350
-244484,1,0
-244484,5,293
-244484,6,305
-244484,19,1954
-244484,22,48
-244483,5,30
-244483,19,250
-244482,19,63
-244482,22,875
-244482,61,100
-244481,19,250
-244481,22,1163
-244481,61,100
-244480,19,125
-244480,22,1000
-244479,5,4100
-244479,6,125
-244479,19,1000
-244478,5,4500
-244478,6,188
-244478,19,1000
-244477,1,0
-244477,5,6000
-244477,6,63
-244477,19,375
-244476,1,0
-244476,5,600
-244476,6,38
-244476,19,463
-244475,5,115
-244475,7,175
-244475,19,1750
-244475,61,1320
-244474,5,60
-244474,7,125
-244474,19,875
-244474,61,1300
-244473,5,76
-244473,7,69
-244473,14,1394
-244473,60,2448
-244472,3,144
-244472,61,740
-244471,7,75
-244471,19,1625
-244471,61,2100
-244470,3,825
-244470,7,300
-244470,19,2338
-244469,5,115
-244469,22,73
-244469,61,117
-244468,1,161
-244468,5,764
-244468,7,103
-244468,9,0
-244468,13,39
-244468,19,171
-244468,22,730
-244468,61,1049
-244467,1,250
-244467,5,420
-244467,7,75
-244467,13,75
-244467,19,813
-244467,22,588
-244467,61,1550
-244466,1,188
-244466,7,75
-244466,13,125
-244466,19,1000
-244466,22,63
-244466,61,2500
-244465,1,375
-244465,7,125
-244465,13,125
-244465,19,500
-244465,22,125
-244465,61,5700
-244463,1,1625
-244463,5,6300
-244463,7,188
-244463,19,1375
-244462,22,550
-244461,1,125
-244461,7,38
-244461,22,838
-244460,1,125
-244460,7,38
-244460,13,38
-244460,19,213
-244460,22,1875
-244460,61,540
-244459,1,89
-244459,5,38
-244459,7,38
-244459,19,258
-244459,22,1425
-244459,60,155
-244458,1,650
-244458,5,10000
-244458,7,38
-244458,10,90
-244458,19,268
-244457,1,500
-244457,5,7470
-244457,7,38
-244457,13,81
-244457,19,375
-244455,1,1375
-244455,7,75
-244455,13,75
-244455,19,50
-244455,22,2875
-244455,61,660
-244454,1,266
-244454,19,1
-244454,22,3250
-244454,61,505
-244453,1,809
-244453,5,1476
-244453,7,38
-244453,13,3
-244453,22,839
-244453,60,76
-244452,1,75
-244452,7,38
-244452,19,213
-244452,22,1000
-244452,61,700
-244451,1,531
-244451,5,860
-244451,7,38
-244451,13,86
-244451,22,2125
-244450,1,44
-244450,5,78
-244450,7,38
-244450,22,778
-244449,7,38
-244449,13,38
-244449,22,1000
-244449,61,30
-244448,1,284
-244448,5,310
-244448,7,38
-244448,13,44
-244448,22,985
-244447,7,125
-244447,19,125
-244447,22,125
-244447,61,1100
-244446,7,38
-244446,13,38
-244446,19,625
-244446,61,2400
-244445,1,133
-244445,5,905
-244445,7,113
-244445,10,43
-244445,19,84
-244445,22,694
-244445,60,115
-244444,1,29
-244444,5,155
-244444,7,34
-244444,19,129
-244444,22,2518
-244444,60,38
-244443,1,125
-244443,3,0
-244443,7,75
-244443,19,2250
-244443,22,2188
-244443,61,1200
-244442,1,0
-244442,13,0
-244442,19,405
-244442,22,2528
-244442,61,356
-244441,1,38
-244441,13,38
-244441,19,338
-244441,22,2125
-244441,61,400
-244440,1,88
-244440,7,125
-244440,19,1750
-244440,22,2875
-244440,61,2000
-245199,1,6705
-245199,2,729
-245199,3,411
-245198,1,5496
-245198,2,161
-245198,3,524
-245198,5,512
-245197,1,1259
-245197,2,324
-245197,3,150
-245197,5,2969
-245197,6,80
-245197,7,80
-245196,1,438
-245196,3,85
-245196,5,1670
-245196,7,239
-245195,1,4125
-245195,2,405
-245195,3,449
-245195,5,3860
-245195,6,398
-245195,7,398
-245194,5,5790
-245193,1,863
-245193,3,113
-245193,5,1113
-245193,19,45
-245192,1,525
-245192,2,121
-245192,3,38
-245192,5,1967
-245192,8,26
-245192,13,83
-245192,19,448
-245192,22,43
-245191,5,145
-245191,22,1514
-245191,61,678
-245190,1,88
-245190,3,38
-245190,13,83
-242865,2,375
-242865,3,375
-242865,5,3380
-242865,14,375
-242864,5,2860
-242864,6,375
-242863,5,1040
-242862,3,375
-242862,5,2080
-242861,3,375
-242861,5,1820
-242861,7,375
-242860,3,375
-242860,5,8580
-242860,6,375
-242860,7,375
-242859,3,375
-242859,5,1560
-242858,5,1820
-242857,5,1300
-242856,5,7800
-242856,7,375
-242855,5,780
-242854,2,125
-242853,3,375
-242853,5,1040
-242852,3,375
-242852,5,5460
-242851,3,125
-242850,3,375
-242850,5,1300
-242849,3,375
-242849,5,250
-242848,5,4680
-242096,1,750
-242096,2,125
-242096,3,750
-242096,5,2400
-242096,7,375
-242096,23,125
-242096,24,375
-242096,25,125
-242096,28,250
-242095,2,1500
-242095,5,300
-242095,9,375
-242094,5,900
-242093,1,750
-242093,2,750
-242092,2,2250
-242092,5,300
-242092,23,375
-242091,2,375
-242091,5,900
-242090,1,750
-242090,2,1125
-242090,5,1500
-242089,1,375
-242089,14,375
-242089,23,375
-242088,1,1500
-242088,23,750
-242087,1,375
-242087,2,188
-242087,5,1800
-242086,1,375
-242086,2,750
-242086,5,1200
-242086,7,375
-242085,1,375
-242085,2,1125
-242085,5,3000
-242084,1,375
-242084,2,1125
-242084,3,188
-242084,5,300
-242083,2,1875
-242082,1,750
-242082,2,750
-242082,5,900
-242082,23,188
-242081,2,1125
-242081,3,750
-242081,5,600
-242080,1,750
-242080,2,3750
-242080,5,900
-242079,2,1875
-242079,5,600
-242078,1,1875
-242078,14,375
-242078,23,375
-242077,1,3000
-242077,23,750
-242076,1,63
-242076,2,375
79438951,1,3125
79438951,22,500
79438952,1,500
79438952,22,1750
79438953,1,2500
79438953,22,1000
79438954,1,125
79438954,3,750
79438955,1,250
79438955,3,3375
79438956,3,2875
79438956,19,3500
79438956,60,5750
79438956,5,700
79438957,3,6250
79438957,5,1000
79438958,3,1750
79438958,9,125
79438959,3,2250
79438959,19,200
79438959,60,750
79438959,9,250
79438960,3,8000
79438961,3,1125
79438961,19,1100
79438961,60,1125
79438961,5,900
79438962,3,4250
79438963,1,125
79438963,3,3500
79438964,3,2125
79438965,3,375
79438965,19,5500
79438965,60,3750
79438965,5,700
79438976,3,10000
79438977,3,5750
79438977,5,400
79438977,1,125
79438977,9,125
79438977,2,125
79438978,3,9500
79438979,3,25000
79438980,3,1250
79438980,19,3500
79438980,60,3750
79438981,3,4625
79438982,3,3625
79438982,5,400
79438982,1,250
79438983,3,9000
79438984,3,10875
79438984,1,250
79438984,2,125
79438985,3,2250
79438985,1,125
79438986,3,6125
79438986,5,2000
79438986,2,125
79438987,3,3875
79438987,5,500
79438987,9,1000
79438988,3,13625
79438988,19,4000
79438989,3,17500
79438990,3,8125
79438990,5,600
79438990,2,500
79439001,3,1250
79439001,5,200
79439001,2,125
79439002,3,3750
79439002,5,600
79439002,2,1500
79439003,3,3375
79439003,60,750
79439003,1,250
79439004,3,2875
79439004,5,400
79439004,60,500
79439004,9,500
79439005,3,5875
79439006,3,3500
79439006,5,400
79439006,60,3125
79439006,19,2000
79439007,3,2625
79439007,5,200
79439007,60,625
79439007,19,500
79439008,3,500
79439008,5,200
79439009,3,125
79439010,19,6500
79439011,19,5200
79438960,2,1000
79438962,2,375
79438963,2,125
79438964,2,375
79439011,61,500
103514086,1,1063
103514086,2,69
103514086,3,1750
103514086,13,238
103514086,23,275
-233050,5,260
-233049,2,375
-233049,3,375
-233049,5,2340
-233049,6,375
-233048,5,1820
-233047,3,2250
-233047,5,780
-233046,3,1250
-233045,5,1300
-233044,3,14250
-233043,3,750
-233043,5,1800
-233043,61,780
-233042,5,260
-233041,3,1125
-233041,5,1300
-233039,61,780
-233038,5,260
-233037,3,3000
-233037,5,260
-233036,3,750
-233035,3,375
-233035,5,2860
-233034,5,1300
-233033,3,750
-233033,5,1560
-233032,3,1875
-233032,5,2340
-233031,3,375
-233031,5,260
-230112,1,375
-230112,2,2125
-230111,1,125
-230111,2,1750
-230110,1,375
-230110,2,875
-230110,9,125
-230109,1,250
-230109,2,1375
-230108,1,500
-230108,2,1250
-230107,1,250
-230107,2,1500
-230106,1,375
-230106,2,1750
-230105,1,375
-230105,2,2125
-230104,1,125
-230104,2,875
-230103,1,5625
-230103,5,200
-230102,1,5250
-230102,13,125
-230101,1,8000
-230099,1,7125
-230098,2,1375
-230097,1,125
-230097,2,2000
-230096,1,125
-230096,2,2125
-230095,1,375
-230095,2,1125
-230095,9,125
-230094,1,125
-230094,2,1500
-230093,1,375
-230093,2,750
-230093,23,125
-230093,24,125
-230092,1,125
-230092,2,875
-230092,9,250
-230091,1,125
-230091,2,1500
-230090,1,250
-230090,2,1875
79322479,2,63
79322479,23,688
79322479,55,125
79322480,1,688
79322480,2,188
79322480,23,563
79322480,55,63
79322481,1,625
79322481,2,375
79322481,3,500
79322481,5,100
79322481,9,188
79322481,55,63
79472526,1,625
79472526,2,250
79472526,23,163
79472527,1,3375
79472527,2,375
79472528,1,4650
79472528,2,63
79472529,1,7125
79472529,2,63
79472529,3,1088
79472530,1,10125
79472530,2,750
79472530,3,350
79472531,1,8250
79472531,2,1188
79472531,3,375
79472531,13,125
79472532,1,6475
79472532,2,338
79472532,3,213
79472533,1,6000
79472533,2,200
79472533,3,213
79472534,1,7125
79472534,2,688
79472534,3,375
79472535,2,525
79472535,3,63
79472535,13,125
79472536,1,3500
79472536,2,200
79472536,3,250
79472537,1,4125
79472537,2,1188
79472537,3,875
79472538,1,5125
79472538,2,200
79472538,3,875
79472539,1,6250
79472539,2,125
79472539,3,1625
79472539,13,113
79472540,1,750
79472540,2,125
79472551,1,78
79472551,21,641
79472551,13,95
79472552,1,78
79472552,21,4913
79472553,21,750
79472554,1,1250
79472554,2,63
79472555,1,4125
79472555,2,563
79472556,1,5230
79472556,2,549
79472556,3,71
79472557,1,3000
79472557,2,338
79472557,3,213
79472558,1,1375
79472558,21,1375
79472559,1,2325
79472559,21,1125
79472560,21,1883
79472561,1,250
79472561,21,3038
79472562,1,170
79472562,21,2051
79472563,1,500
79472563,21,625
79472564,1,4000
79472564,21,769
79472565,1,125
79472576,1,1715
79472576,2,3225
79472577,1,125
79472577,2,125
79472577,3,1000
79472578,21,3246
79472578,7,131
79472579,21,2500
79472579,7,250
79472579,61,500
79472580,21,1225
79472581,21,500
79472581,7,225
79472581,61,200
79472582,21,1154
79472582,7,44
79472583,1,375
79472583,3,875
79472584,1,3000
79472584,21,213
79472584,7,250
79472584,61,1300
79472584,5,200
79472585,1,500
79472585,21,1000
79472586,1,2898
79472586,21,470
79472587,1,1306
79472588,1,1375
79472588,21,500
79472589,1,1750
79472589,2,375
79472589,3,2500
79472589,21,85
79472601,1,250
79472601,2,4000
79472602,1,310
79472602,2,2334
79472603,1,3500
79472603,2,500
79472603,3,875
79472604,1,338
79472604,2,125
79472604,3,563
79472605,1,450
79472605,3,750
79472606,1,438
79472606,2,2313
79472607,1,126
79472607,2,138
79472608,1,2250
79472608,2,875
79472608,3,250
79472609,1,2250
79472609,2,1625
79472609,3,213
79472610,1,1696
79472610,2,2470
79472610,3,143
79472611,1,1688
79472611,2,2250
79472612,1,3500
79472612,2,2000
79472613,1,1750
79472613,2,813
79472614,1,2000
79472614,2,1375
79472626,1,3406
79472626,2,2814
79472627,22,3325
79472627,61,1180
79472627,7,300
79472628,22,1500
79472628,7,88
79472629,22,2388
79472629,7,88
79472630,22,2000
79472630,61,670
79472630,7,88
79472631,1,5875
79472631,2,6
79472631,22,43
79472631,61,400
79472631,3,213
79472632,1,4375
79472632,2,750
79472632,3,375
79472633,1,954
79472633,2,618
79472633,3,214
79472634,1,4858
79472634,2,1648
79472634,3,285
79472635,22,250
79472636,22,3125
79472636,61,150
79472636,7,88
79472637,22,3418
79472637,7,88
79472638,22,2863
79472638,61,500
79472638,7,250
79472639,22,641
79472639,61,236
79472639,7,88
79472640,1,63
79472640,61,190
79472640,3,2375
79472651,1,2750
79472651,2,625
79472651,61,190
79472652,1,3500
79472652,2,1500
79472653,3,143
79472653,1,2046
79472653,2,893
79472654,3,143
79472654,1,4285
79472654,2,755
79472655,22,2750
79472655,61,158
79472655,7,44
79472655,13,48
79472656,22,1625
79472657,3,214
79472657,1,3430
79472657,61,77
79472658,3,250
79472658,1,4875
79472658,2,125
79472659,1,4000
79472659,2,563
79472660,3,2875
79472660,1,713
79472661,3,500
79472662,3,63
79472662,1,500
79472662,2,875
79472663,1,2875
79472664,22,2663
79471551,3,363
79471552,5,2000
79471553,5,2000
79471553,3,375
79471554,5,140
79471555,5,1740
79471556,5,3480
79471556,3,1450
79471557,5,3770
79471557,3,2538
79471558,5,2000
79471558,3,1125
79471559,5,3100
79471559,3,11250
79471560,5,800
79471560,3,375
79471561,5,2400
79471561,3,375
79471562,5,2320
79471562,3,725
79471563,5,6090
79471563,3,5075
79471564,5,5000
79471564,3,9000
79471565,5,840
79471565,3,375
79471565,6,1213
-246277,61,1600
-246276,1,93
-246276,3,46
-246276,7,338
-246276,13,93
-246276,19,1140
-246276,22,4291
-246276,61,3350
-246275,1,93
-246275,7,85
-246275,13,46
-246275,19,2803
-246275,22,2375
-246275,61,2900
-246274,1,139
-246274,3,46
-246274,7,723
-246274,13,46
-246274,19,1520
-246274,22,2625
-246274,61,2900
-246273,1,231
-246273,19,938
-246273,22,1791
-246273,61,2250
-246272,3,46
-246272,7,1308
-246272,19,1875
-246272,22,3334
-246271,1,231
-246271,7,85
-246271,22,3041
-246271,61,3341
-246270,1,46
-246270,7,85
-246270,13,46
-246270,19,141
-246270,22,2709
-246270,61,1996
-246269,1,93
-246269,7,338
-246269,19,423
-246269,22,7000
-246269,61,1345
-246268,7,169
-246268,19,235
-246268,22,2959
-246268,61,250
-246267,7,43
-246267,19,704
-246267,22,4209
-246267,61,299
-246266,7,85
-246266,15,254
-246266,19,423
-246266,22,2000
-246266,61,349
-246265,7,169
-246265,10,169
-246265,15,43
-246265,19,985
-246265,22,3459
-246265,61,998
-246265,173,281
-246264,7,169
-246264,19,48
-246264,22,2500
-246264,61,100
-246264,173,750
-246263,1,93
-246263,7,760
-246263,19,844
-246263,22,1834
-246263,61,948
-246262,1,46
-246262,7,169
-246262,15,85
-246262,19,48
-246262,22,4291
-246262,61,200
-246261,1,46
-246261,7,675
-246261,19,451
-246261,22,8416
-246261,61,1700
-246260,7,126
-246260,22,3209
-246260,173,750
-246259,7,90
-246259,10,126
-246259,22,3709
-246259,173,375
-246246,5,25000
-246246,19,4000
-246245,5,30000
-246245,19,3000
-246244,19,10000
-246244,61,4000
-246243,5,15000
-246243,7,2500
-246243,19,10000
-246243,61,4000
-246242,5,15000
-246242,7,2500
-246242,19,10000
-246241,19,14000
-246240,5,5000
-246240,19,12000
-246239,19,12000
-246238,5,5000
-246238,19,10000
-246237,5,3000
-246237,19,12000
-246237,61,1500
-246236,5,1500
-246236,19,2000
-246235,5,4000
-246235,19,12000
-246234,5,2500
-246234,19,10000
-246233,5,3000
-246233,19,6000
-246232,5,3000
-246232,19,11000
-246231,5,4000
-246231,19,12000
-246230,5,5000
-246230,19,10000
-246229,5,3000
-246229,19,10000
-246229,61,1000
-246228,5,2000
-246228,19,10000
-246228,61,1000
-246227,5,4000
-246227,19,8000
-246227,61,1000
-246226,5,2000
-246226,19,5000
-246225,19,5000
-246225,61,1500
-246224,5,40000
-246223,19,4000
-246223,61,2000
-246222,5,5000
-246222,19,7000
-246221,5,9400
-246220,5,100
-246220,7,500
-246220,8,125
-246220,19,4300
-246220,61,1900
-246219,5,100
-246219,7,500
-246219,8,125
-246219,19,10000
-246219,61,3000
-246218,5,100
-246218,7,375
-246218,8,125
-246218,19,4000
-246218,61,1000
-246217,19,15000
-246217,61,2000
-246216,5,3000
-246216,19,2000
-246216,61,2000
-246215,19,9000
-246215,61,2000
-246214,7,500
-246214,19,3100
-246214,61,3200
-246213,3,1250
-246213,5,20000
-246212,5,20000
-246211,7,375
-246211,14,250
-246211,19,1000
-246211,21,750
-246211,61,2000
-246210,7,625
-246210,8,375
-246210,16,1250
-246210,19,3000
-246210,61,4000
-246209,19,2000
-246209,61,2000
-246208,7,625
-246208,19,6000
-246208,61,3000
-246207,5,1000
-246207,7,625
-246207,19,8000
-246206,19,6000
-246206,61,500
-246205,7,625
-246205,19,6000
-246205,61,500
-246204,5,700
-246204,7,375
-246204,19,4000
-246203,5,400
-246203,7,500
-246203,19,5000
-246202,5,500
-246202,7,625
-246202,19,10000
-246201,5,500
-246201,7,250
-246201,19,10000
-246199,5,1000
-246199,7,375
-246199,19,6500
-246198,5,1000
-246198,19,8000
-246197,5,2000
-246197,19,14000
-243733,1,63
-243733,3,63
-243733,14,63
-243733,25,250
-243733,55,125
-243732,1,625
-243732,3,125
-243732,4,63
-243732,6,125
-243732,14,188
-243731,1,188
-243731,6,125
-243731,14,500
-243730,1,375
-243730,3,125
-243730,4,125
-243730,14,250
-243729,1,313
-243729,14,63
-243728,1,125
-243728,14,438
-243728,25,125
-243728,55,438
-243727,1,125
-243727,14,313
-243726,1,63
-243726,14,375
-243726,25,188
-243725,1,63
-243725,14,188
-243724,1,125
-243724,14,313
-243723,1,125
-243723,14,188
-243722,14,375
-243721,1,125
-243721,14,438
-243721,25,125
-243721,55,438
-243720,14,375
-243720,25,125
-243719,1,250
-243719,14,375
-243718,1,125
-243718,14,450
-243717,1,63
-243717,3,63
-243717,14,125
-243716,3,563
-243716,14,31
-243715,1,94
-243715,14,31
-243714,1,63
-243714,6,125
-243714,14,63
-243714,23,313
-243714,55,375
-243713,23,188
-243712,1,188
-243712,3,188
-243712,5,50
-243712,6,63
-243712,14,125
-243711,1,125
-243711,3,125
-243711,14,125
-243710,1,125
-243710,3,63
-243710,14,188
-243690,5,2200
-243689,5,3500
-243688,1,500
-243688,3,1000
-243688,5,9700
-243688,7,375
-243687,5,9000
-243686,5,7000
-243685,3,250
-243685,5,9700
-243684,1,250
-243684,2,125
-243684,3,750
-243684,5,7300
-243684,7,375
-243683,5,3200
-243682,5,4300
-243681,5,3500
-243680,3,1250
-243680,5,2800
-243679,3,125
-243679,5,9200
-243678,5,100
-243678,9,625
-243677,1,7750
-243676,1,4500
-243676,2,125
-243675,1,5625
-243675,2,1000
-243675,3,125
-243674,1,5000
-243674,2,188
-243673,1,7125
-243673,2,188
-243672,1,5625
-243672,2,188
-243671,1,6375
-243671,2,188
-243670,1,5625
-243670,2,188
-243669,1,375
-243668,1,3000
-243668,2,188
-243667,1,3750
-242848,61,1040
-242847,3,375
-242847,5,520
-242846,3,375
-242846,5,1040
-242845,3,63
-230323,1,6750
-230323,3,375
-230323,5,530
-230323,13,375
-230322,1,9000
-230322,3,375
-230321,1,7500
-230321,5,265
-230320,1,9375
-230320,3,375
-230318,1,1500
-230318,3,375
-230317,1,1875
-230316,1,9750
-230316,5,265
-230315,1,4875
-230315,2,375
-230314,1,2250
-230313,1,750
-230308,1,1063
-230308,2,2188
-230308,3,125
-230307,1,1813
-230307,2,2250
-230307,5,300
-230307,9,125
-230306,1,7375
-230306,2,2750
-230306,3,438
-230305,1,5125
-230305,2,2500
-230304,1,1625
-230304,2,1500
-230304,3,125
-230304,13,125
-230303,1,1125
-230303,2,1875
-230302,1,1125
-230302,2,750
-230302,3,500
-230302,5,400
-230301,1,375
-230301,2,375
-230301,3,250
-230301,5,1400
-230301,9,250
-230301,13,250
-230299,1,250
-230299,5,350
-230298,1,188
-230298,3,1250
-230298,5,500
-230297,1,250
-230297,3,563
-230297,5,2300
-230297,7,125
-230296,5,200
-230296,9,438
-230295,19,375
-230295,61,700
-230294,7,250
-230294,19,2500
-230294,61,2900
-230293,19,3000
-230293,61,6100
-230292,19,1375
-230292,61,3400
-230291,3,125
-230291,7,188
-230291,19,3250
-230291,61,2200
-230290,19,2375
-230290,61,1700
-230289,7,188
-230289,19,2625
-230289,61,1400
-230288,7,125
-230288,19,2875
-230288,61,2500
-230287,7,125
-230287,19,2625
-230287,61,3000
-230286,19,3750
-230286,61,1300
-230285,3,250
-230285,5,3200
-230285,19,5125
-230285,61,3400
-230284,3,125
-230284,5,650
-230283,3,250
